tconst,averageRating,numVotes
tt4684410,7.0,655
tt4684488,5.7,94
tt4684710,6.7,892
tt4685428,5.6,4341
tt4685554,6.1,2174
tt4685626,3.9,204
tt4685636,4.8,295
tt4685750,6.2,2607
tt4685762,4.4,10685
tt4685806,4.0,9103
tt4685940,4.3,990
tt4685968,3.4,369
tt4686108,5.5,1025
tt4686140,7.1,16
tt4686500,5.3,294
tt4686604,6.4,614
tt4686622,6.3,9
tt4686692,6.7,1826
tt4686814,7.0,11
tt4686844,7.3,94794
tt4686862,5.7,2884
tt4687108,5.4,51389
tt4687276,4.7,4817
tt4687410,6.0,1333
tt4687464,5.8,2658
tt4687508,6.3,50
tt4687848,5.8,4181
tt4687856,4.8,1707
tt4688142,7.4,79
tt4688294,4.1,381
tt4688446,7.9,385
tt4688658,6.9,144
tt4689108,6.0,128
tt4689268,8.6,784
tt4689974,8.8,137
tt4689996,4.4,498
tt4690052,5.2,219
tt4690878,6.3,449
tt4691166,6.6,155
tt4691348,6.5,259
tt4691804,6.7,233
tt4691974,6.1,147
tt4692234,7.1,1449
tt4692242,6.4,1161
tt4692368,7.5,3060
tt4692452,7.0,7
tt4692646,6.1,172
tt4692874,8.3,12
tt4692994,6.6,53
tt4693356,7.1,17
tt4693358,6.3,15205
tt4693548,5.9,24
tt4693588,6.8,1342
tt4693612,6.4,2709
tt4693860,4.7,1011
tt4693974,6.9,79
tt4694440,6.5,61
tt4694518,5.6,1145
tt4694544,5.3,18630
tt4694892,6.4,28
tt4695012,6.2,88709
tt4695016,6.1,40
tt4695098,4.7,2470
tt4695184,8.0,268
tt4695434,5.9,315
tt4695462,7.3,471
tt4695548,7.2,7308
tt4695708,5.9,8
tt4696010,5.3,514
tt4696164,6.2,11
tt4696222,6.6,1104
tt4696310,5.6,946
tt4697076,6.2,878
tt4697114,7.9,22
tt4697228,4.1,391
tt4697376,6.3,52
tt4697586,6.4,282
tt4697716,6.8,24
tt4697722,7.7,10
tt4697724,3.8,16
tt4697998,6.0,16
tt4698122,6.1,8
tt4698584,6.8,9979
tt4698684,7.9,120799
tt4699202,6.5,2005
tt4699254,5.6,863
tt4699388,6.3,7584
tt4699444,6.2,802
tt4699534,5.8,2066
tt4699658,6.6,548
tt4700190,5.3,879
tt4700248,6.5,250
tt4701182,6.7,151292
tt4701578,4.4,237
tt4701630,5.2,668
tt4701660,6.2,8780
tt4701688,7.0,2047
tt4701702,6.9,3629
tt4701724,6.1,21234
tt4701906,5.8,166
tt4701908,6.0,353
tt4702118,5.9,127
tt4702346,6.6,4074
tt4702528,6.8,399
tt4702610,6.4,15
tt4702664,7.4,22
tt4702752,6.5,464
tt4702826,5.8,3394
tt4702840,5.2,8
tt4703048,6.2,20428
tt4703076,6.0,11
tt4703256,6.2,108
tt4703424,5.4,367
tt4703676,6.1,824
tt4703714,5.3,49
tt4704314,6.4,258
tt4704422,6.7,753
tt4704768,7.1,26
tt4705094,6.4,5
tt4705170,6.8,145
tt4705660,4.3,45
tt4706292,7.2,178
tt4706702,4.5,253
tt4706780,5.6,107
tt4706888,4.4,4076
tt4707058,7.4,8
tt4707274,5.6,521
tt4707756,6.2,874
tt4708300,3.5,296
tt4708346,5.3,973
tt4708348,5.8,3322
tt4708782,5.8,9
tt4709912,6.1,8
tt4711486,3.9,9
tt4711924,4.8,1939
tt4712076,6.1,2942
tt4712086,5.1,701
tt4712310,6.9,8
tt4712618,5.2,252
tt4712628,4.1,62
tt4713440,1.1,259
tt4713884,7.1,116
tt4714232,7.0,10
tt4714240,5.9,39
tt4714310,5.3,33
tt4714418,6.4,21
tt4714428,7.6,16
tt4714454,6.9,417
tt4714474,5.9,11
tt4714568,7.1,12126
tt4714782,6.1,38306
tt4714896,5.6,917
tt4714924,6.5,271
tt4715060,7.2,43
tt4715082,5.8,6
tt4715356,5.5,3106
tt4715652,4.6,595
tt4716184,5.8,102
tt4716304,6.0,39
tt4717194,1.8,3594
tt4717202,5.7,59
tt4717204,6.7,651
tt4717208,3.8,442
tt4717402,6.7,4005
tt4717422,5.4,953
tt4717534,8.3,686
tt4717644,6.4,600
tt4718234,7.3,6
tt4718440,4.9,38
tt4718500,6.4,1514
tt4718728,6.1,112
tt4718762,5.4,539
tt4718872,5.5,13
tt4719236,6.5,468
tt4719438,6.1,10
tt4720252,8.2,46
tt4720596,4.8,3446
tt4720654,6.7,466
tt4720674,7.1,620
tt4720702,5.2,11180
tt4720744,8.0,16
tt4720980,7.6,5
tt4721124,6.8,12362
tt4721400,6.6,3647
tt4722680,7.0,9
tt4723478,7.9,11
tt4723718,5.7,226
tt4723754,4.9,10
tt4724278,8.0,7
tt4725842,3.8,2945
tt4726166,7.5,107
tt4726636,6.1,4370
tt4726988,5.3,726
tt4727422,5.8,68
tt4727512,7.6,11800
tt4727712,6.5,18
tt4727756,5.4,180
tt4728338,5.7,19419
tt4728386,5.8,7879
tt4728582,5.5,2669
tt4728946,6.5,283
tt4729426,5.6,190
tt4729430,8.2,120254
tt4729492,5.7,14
tt4729560,5.5,1539
tt4729638,3.2,10
tt4729726,5.3,526
tt4729766,6.2,867
tt4729794,6.6,245
tt4729890,8.1,62
tt4729896,6.9,2064
tt4729990,5.8,1109
tt4730638,4.8,1588
tt4730706,4.6,1153
tt4730838,6.9,526
tt4730986,7.4,9377
tt4730990,3.2,97
tt4731008,5.4,6013
tt4731046,3.2,96
tt4731136,6.4,92002
tt4731148,5.6,12105
tt4731504,7.6,614
tt4731580,7.3,55
tt4731836,4.2,59
tt4732730,7.1,27
tt4733228,6.2,203
tt4733346,5.4,106
tt4733536,5.0,4111
tt4733624,6.6,31182
tt4733640,6.3,20305
tt4733736,6.0,1104
tt4734102,5.2,253
tt4735974,6.8,270
tt4736026,4.0,327
tt4736040,7.0,199
tt4736078,7.0,78
tt4736486,6.9,587
tt4736550,7.1,22184
tt4737772,5.6,649
tt4738174,6.7,4026
tt4738360,6.1,6931
tt4738466,6.2,480
tt4738774,6.5,111
tt4738776,4.7,1291
tt4738802,5.5,641
tt4738892,1.9,87
tt4738912,5.9,364
tt4741170,6.3,555
tt4741354,5.5,249
tt4741376,5.9,280
tt4741412,8.0,2342
tt4741508,6.1,25
tt4741648,7.5,90
tt4741686,5.5,703
tt4741708,7.2,1562
tt4741714,6.3,3117
tt4741764,6.4,123
tt4741768,4.2,1685
tt4741774,6.6,831
tt4742102,8.5,103
tt4742556,5.8,2118
tt4742670,6.3,517
tt4743226,3.2,4188
tt4743562,3.6,2584
tt4743564,6.4,337
tt4744086,5.8,5570
tt4746102,5.1,856
tt4746202,9.2,76
tt4746254,7.0,138
tt4746370,7.3,534
tt4746484,6.5,2186
tt4746506,6.5,1656
tt4746516,6.0,940
tt4746832,6.9,11
tt4747354,5.9,69
tt4747380,6.8,176
tt4755910,5.8,215
tt4756774,2.7,49
tt4757160,5.7,170
tt4757570,6.4,783
tt4757648,8.3,20
tt4758646,6.0,44452
tt4759292,6.6,82
tt4760108,6.9,448
tt4760602,5.8,73
tt4760656,7.2,125
tt4760714,6.5,294
tt4760750,4.2,77
tt4760900,6.7,55
tt4760998,6.7,101
tt4761112,7.5,38376
tt4761916,6.0,30313
tt4762684,6.9,483
tt4762824,5.5,3765
tt4762826,5.6,330
tt4763168,4.4,3685
tt4764370,4.3,133
tt4764380,6.6,557
tt4764592,5.8,89
tt4765188,3.2,373
tt4765240,4.8,4541
tt4765284,5.8,59975
tt4765604,6.4,916
tt4765708,5.9,487
tt4766282,7.4,76
tt4766630,6.6,3972
tt4767340,6.4,510
tt4767428,5.0,179
tt4767538,6.2,166
tt4767850,6.8,38
tt4767884,1.8,467
tt4768338,4.8,43
tt4768468,7.2,385
tt4768592,5.1,80
tt4768764,7.0,5998
tt4768776,7.2,3998
tt4768812,5.9,248
tt4769042,7.7,58
tt4769214,5.8,1425
tt4769258,5.9,68
tt4769824,7.8,9887
tt4769836,5.7,43444
tt4771704,6.5,436
tt4771744,7.0,106
tt4771774,6.2,27
tt4771796,4.5,245
tt4771812,6.3,189
tt4771828,6.2,136
tt4771896,6.8,11431
tt4771932,7.2,4338
tt4771956,6.0,1305
tt4772750,5.6,231
tt4772908,7.2,44
tt4772912,4.8,171
tt4772920,6.8,58
tt4772974,7.5,78
tt4772986,6.5,65
tt4773054,6.9,579
tt4773064,6.5,37
tt4773084,4.5,156
tt4773112,4.9,241
tt4773212,6.1,147
tt4773312,7.5,14
tt4773438,5.2,521
tt4773490,1.6,12
tt4773982,2.6,172
tt4775126,8.7,6
tt4776084,7.5,12
tt4776492,8.2,14
tt4776564,4.0,1718
tt4776870,5.6,9
tt4776912,6.1,29
tt4776964,6.4,930
tt4776998,6.0,174710
tt4777008,6.6,94603
tt4777250,7.2,76
tt4777584,6.7,895
tt4778106,5.5,1112
tt4778424,5.9,266
tt4778500,7.4,1751
tt4778988,6.5,6444
tt4779026,5.5,747
tt4779036,6.8,380
tt4779326,5.3,3020
tt4779682,5.6,160686
tt4780578,4.5,534
tt4780662,7.3,1411
tt4780842,6.0,345
tt4781446,4.3,484
tt4781612,6.5,44249
tt4782322,3.0,264
tt4782712,5.5,10
tt4785440,6.8,1049
tt4785662,4.4,244
tt4786020,6.2,30
tt4786108,8.0,92
tt4786132,5.1,5994
tt4786282,6.3,121933
tt4786606,6.4,230
tt4786802,6.5,486
tt4786830,6.3,44
tt4787086,5.5,29
tt4787136,5.1,19
tt4788602,6.6,543
tt4788638,6.3,987
tt4788722,5.9,4456
tt4788736,3.7,538
tt4788744,4.0,252
tt4788802,7.6,23
tt4788924,5.8,14
tt4788934,5.5,2007
tt4788944,6.8,220
tt4789036,5.4,173
tt4789160,6.9,339
tt4789290,6.4,907
tt4789550,8.3,37
tt4789618,5.5,817
tt4789650,3.8,74
tt4789822,5.1,1046
tt4790076,2.2,125
tt4790854,6.6,17
tt4791322,5.5,696
tt4791546,3.0,5
tt4791594,6.5,864
tt4791984,6.9,90
tt4792240,4.5,65
tt4792446,5.9,42
tt4792524,4.6,813
tt4792648,5.3,394
tt4793594,7.2,5
tt4793630,7.0,8
tt4794022,3.5,47
tt4794512,6.4,271
tt4794748,5.7,17
tt4795022,5.9,1211
tt4795062,5.9,462
tt4795124,6.0,15210
tt4795546,6.4,4752
tt4795624,4.2,79
tt4795730,5.2,265
tt4796122,3.7,6580
tt4796366,5.6,40
tt4796568,5.8,409
tt4796654,6.8,144
tt4797160,3.5,1010
tt4797182,2.5,151
tt4797436,5.0,2285
tt4797448,6.9,9
tt4798436,5.1,25
tt4798828,7.6,49
tt4798836,5.5,3075
tt4799050,5.2,49938
tt4799064,6.3,12050
tt4799066,6.6,27680
tt4799538,2.8,12
tt4800046,5.8,3515
tt4800070,6.4,152
tt4800128,6.6,22
tt4800590,6.0,145
tt4800708,5.3,272
tt4801232,6.2,2677
tt4801352,5.2,482
tt4801480,6.2,29
tt4801514,6.2,336
tt4801604,7.2,134
tt4801606,6.9,275
tt4801654,7.7,9
tt4801682,5.4,104
tt4802214,6.7,851
tt4805316,6.2,16100
tt4805816,5.7,448
tt4805912,7.8,14
tt4805922,7.0,9
tt4806012,4.6,1901
tt4806232,8.1,4062
tt4806750,8.0,6
tt4807272,5.3,2600
tt4807408,7.3,14403
tt4807830,6.8,6559
tt4807908,4.9,159
tt4808024,5.7,49
tt4809396,6.7,80
tt4809458,5.8,8546
tt4809638,5.6,488
tt4810828,5.8,317
tt4811564,6.0,297
tt4811706,7.2,229
tt4813116,4.1,129
tt4814290,7.3,12573
tt4814354,2.9,443
tt4814380,6.3,70
tt4814444,1.6,8
tt4814476,4.6,11
tt4814522,7.9,17
tt4814760,5.6,7084
tt4815122,6.3,33440
tt4815204,3.5,128
tt4817008,5.4,83
tt4817046,4.8,11
tt4817256,5.8,1393
tt4817642,3.6,46
tt4818250,5.5,1148
tt4818472,8.0,16
tt4818518,8.1,55
tt4818662,6.3,171
tt4818776,6.7,1168
tt4818804,6.5,1937
tt4818844,5.5,70
tt4818930,7.2,1747
tt4818952,5.1,21
tt4819032,3.8,14
tt4819154,4.9,111
tt4819458,5.7,704
tt4819470,2.7,147
tt4819498,5.1,1613
tt4819514,6.5,1081
tt4819544,5.2,144
tt4819560,6.7,2296
tt4819576,5.1,1134
tt4819586,3.3,65
tt4819604,4.9,77
tt4819738,7.4,177
tt4819804,6.4,134
tt4820278,3.8,387
tt4820284,7.2,716
tt4820296,3.6,393
tt4820972,7.3,8
tt4822294,7.5,10
tt4823122,5.2,154
tt4823434,7.0,6772
tt4823524,4.2,368
tt4823538,4.7,632
tt4823592,7.0,317
tt4823664,7.8,95
tt4823776,6.0,15392
tt4824256,5.0,1443
tt4824302,5.7,35675
tt4824308,4.4,12086
tt4824508,6.2,10
tt4826674,6.7,1715
tt4826842,6.9,78
tt4827290,5.2,346
tt4827420,4.6,83
tt4827442,2.3,163
tt4827558,5.8,32152
tt4827878,5.1,809
tt4827922,5.7,2065
tt4827986,6.4,6377
tt4828018,6.4,36
tt4828304,5.8,178
tt4828478,6.9,18
tt4828492,6.7,168
tt4828600,5.0,30
tt4828620,5.8,79
tt4829150,6.3,20
tt4829236,6.9,45
tt4829612,6.6,74
tt4829728,6.4,40
tt4830708,6.4,264
tt4830786,7.3,4439
tt4831216,5.4,20
tt4831682,7.3,1621
tt4831804,5.9,89
tt4832000,7.8,13
tt4832248,5.4,272
tt4832640,7.0,43374
tt4832700,3.5,70
tt4832798,5.6,9
tt4833384,5.3,174
tt4833824,8.0,8048
tt4834220,6.5,2202
tt4834622,6.2,391
tt4834712,7.2,190
tt4834762,6.7,1178
tt4834764,6.6,126
tt4834850,6.8,204
tt4835086,7.7,931
tt4835298,5.9,832
tt4835456,7.6,213
tt4835472,6.1,78
tt4835558,6.0,98
tt4835698,5.7,133
tt4835926,6.5,206
tt4836110,7.5,1247
tt4836580,3.7,276
tt4836736,5.2,581
tt4837008,5.1,36
tt4837062,7.0,1050
tt4837074,1.0,197
tt4837126,6.3,788
tt4837538,4.3,26
tt4838194,3.1,30
tt4838248,6.9,755
tt4838290,3.5,23
tt4838316,5.7,133
tt4838328,7.3,57
tt4838340,5.2,18
tt4838364,2.9,19
tt4838422,4.4,145
tt4838440,4.5,439
tt4838472,3.7,17
tt4838486,6.3,732
tt4838502,3.8,12
tt4838534,6.2,1737
tt4839000,6.0,35
tt4839424,1.0,174
tt4840096,6.3,480
tt4840158,7.4,977
tt4840170,4.7,184
tt4840206,7.4,4022
tt4840554,5.1,654
tt4840666,5.8,971
tt4840668,7.5,53
tt4840686,5.6,166
tt4841464,6.5,208
tt4841640,4.4,159
tt4841648,5.1,170
tt4842282,6.8,188
tt4842296,7.5,287
tt4842646,6.1,6119
tt4842648,6.1,454
tt4842814,5.9,510
tt4842830,5.8,114
tt4842868,7.7,24
tt4842932,6.8,121
tt4843012,5.6,1925
tt4843040,6.9,270
tt4843762,6.8,618
tt4844130,1.9,456
tt4844140,6.0,9780
tt4844146,3.0,7
tt4844148,6.5,4900
tt4844150,5.4,3650
tt4844288,6.1,1356
tt4844522,6.2,131
tt4844636,3.1,164
tt4844720,4.5,13
tt4844752,7.6,186
tt4845026,6.1,247
tt4845078,5.2,103
tt4845154,4.7,64
tt4845248,3.6,31
tt4845522,3.3,7
tt4846006,5.8,35
tt4846220,6.0,463
tt4846232,7.4,104525
tt4846318,7.2,8149
tt4846340,7.8,212521
tt4846716,7.7,15
tt4846770,7.6,62
tt4846920,6.3,107
tt4846926,5.6,140
tt4846952,8.5,3181
tt4847454,4.2,616
tt4848010,6.0,283
tt4848404,6.7,190
tt4848740,7.8,84
tt4849438,8.2,81262
tt4849528,7.6,14
tt4851630,8.3,8077
tt4851640,6.9,2290
tt4851852,5.3,422
tt4852128,3.8,81
tt4852638,6.8,55
tt4853080,6.2,6
tt4853102,6.4,53052
tt4853188,3.9,27
tt4853926,4.7,706
tt4854126,6.0,648
tt4854940,6.4,16
tt4855062,7.2,23
tt4855290,7.9,10
tt4855302,7.8,13
tt4856674,6.0,122
tt4857058,6.8,417
tt4857062,5.0,749
tt4857264,8.1,161086
tt4857596,6.2,1229
tt4857622,6.3,142
tt4857886,6.5,1497
tt4858006,6.5,17
tt4858674,6.2,4790
tt4858688,4.8,37
tt4859032,2.2,511
tt4859168,7.0,11470
tt4859246,6.3,3889
tt4859266,3.2,164
tt4859324,6.4,70
tt4860100,5.5,101
tt4861048,5.9,214
tt4861516,6.8,35
tt4861696,4.5,272
tt4861720,5.1,84
tt4862190,8.2,173
tt4862468,3.5,425
tt4862478,7.2,942
tt4862506,4.7,2189
tt4862824,6.4,28
tt4863060,7.0,43
tt4863784,6.3,1097
tt4864584,3.8,1463
tt4864624,5.6,1755
tt4864932,5.2,8348
tt4865332,5.7,324
tt4865436,4.5,3128
tt4865622,3.8,36
tt4866056,6.0,52
tt4866448,5.7,3278
tt4867110,3.0,14469
tt4868300,3.8,147
tt4868958,5.5,17
tt4868972,7.6,347
tt4869974,5.6,831
tt4870190,6.8,43
tt4870924,6.6,34
tt4871018,4.7,352
tt4871342,6.5,104
tt4871736,5.8,20
tt4871980,4.9,3932
tt4872078,6.1,6134
tt4872162,4.7,1757
tt4872210,7.2,472
tt4873098,4.3,52
tt4873154,7.1,26
tt4873170,6.9,200
tt4874006,7.9,36
tt4874206,6.8,5293
tt4874298,5.4,171
tt4875550,6.0,246
tt4875552,6.4,36
tt4875674,6.4,100
tt4875774,5.6,129
tt4875844,7.2,2101
tt4875960,4.0,4753
tt4876094,5.3,87
tt4876096,5.8,162
tt4876134,4.2,6539
tt4876334,5.6,236
tt4876524,4.6,172
tt4877122,3.3,60207
tt4877182,6.3,129
tt4877264,6.5,116
tt4877606,4.6,744
tt4877908,5.7,10
tt4878482,6.6,31243
tt4880630,6.7,361
tt4880816,6.8,9
tt4880926,5.6,252
tt4880936,6.4,53
tt4880942,8.0,120
tt4880956,6.2,311
tt4881016,6.7,890
tt4881032,6.6,155
tt4881126,6.7,54
tt4881208,6.8,362
tt4881242,5.2,826
tt4881276,7.2,328
tt4881302,4.6,149
tt4881362,8.2,2607
tt4881364,5.8,6097
tt4881430,4.7,2501
tt4881508,7.7,9
tt4881578,7.6,2298
tt4881642,6.0,162
tt4881806,6.2,283734
tt4882174,3.8,623
tt4882376,7.2,17270
tt4882548,6.7,1385
tt4882700,4.7,259
tt4882708,6.8,279
tt4882824,9.0,39
tt4882930,5.6,39
tt4882964,6.3,837
tt4883010,6.5,15
tt4883758,6.4,94
tt4885198,4.0,69
tt4885238,4.1,10
tt4885784,5.6,159
tt4885814,3.4,42
tt4885916,4.3,98
tt4885958,5.0,18
tt4886030,4.9,107
tt4886042,3.4,13
tt4886056,4.1,13
tt4886070,6.5,860
tt4886362,5.7,113
tt4886372,6.5,8
tt4886780,8.3,114
tt4886942,5.5,389
tt4887002,5.3,926
tt4887106,7.3,92
tt4887354,3.9,26
tt4888740,4.0,48
tt4888834,8.0,4961
tt4888898,6.7,17
tt4889648,6.1,9
tt4890766,2.3,9
tt4892682,5.4,135
tt4892714,5.2,224
tt4892962,5.2,161
tt4893240,6.7,10
tt4893452,5.9,905
tt4895628,6.6,442
tt4895668,7.0,1926
tt4895722,7.8,43
tt4895740,7.2,3852
tt4895790,6.7,181
tt4895820,7.6,90
tt4895910,5.1,570
tt4896340,5.4,220
tt4896388,3.5,8
tt4896898,6.7,312
tt4896920,7.1,138
tt4896924,7.0,75
tt4897124,4.2,150
tt4897358,4.4,2390
tt4897596,8.7,290
tt4897822,7.5,24292
tt4897890,7.2,763
tt4897908,4.2,892
tt4898530,6.0,514
tt4898564,4.7,6294
tt4898602,6.3,376
tt4898726,6.2,20
tt4898730,3.6,4877
tt4898888,6.1,414
tt4899056,5.5,75
tt4899342,6.8,86
tt4899370,7.1,22813
tt4899406,6.8,3096
tt4899426,6.4,81
tt4899510,3.4,369
tt4900018,7.1,3178
tt4900156,6.7,479
tt4900708,6.3,4859
tt4900716,7.7,24852
tt4901304,7.6,1003
tt4901306,7.8,60881
tt4901338,3.2,412
tt4901356,5.8,446
tt4901756,5.3,1480
tt4901980,5.6,77
tt4902206,4.1,130
tt4902216,7.6,48
tt4902260,4.9,884
tt4902266,5.4,2358
tt4902716,5.0,4902
tt4902904,6.3,2083
tt4903366,5.4,340
tt4905732,3.4,61
tt4905880,6.1,406
tt4906136,6.3,15
tt4906686,5.1,627
tt4906960,4.9,4633
tt4906984,5.7,5485
tt4907174,5.9,168
tt4907206,3.6,2283
tt4907258,5.5,21
tt4907260,7.0,70
tt4907864,6.3,161
tt4908254,7.0,853
tt4908430,6.3,507
tt4908644,8.4,13713
tt4909506,8.7,2849
tt4909602,3.7,190
tt4909752,5.6,4492
tt4909864,3.4,9
tt4909982,7.4,777
tt4909984,6.1,1339
tt4910010,8.2,35
tt4910708,4.8,42
tt4910718,5.6,127
tt4910994,3.5,87
tt4911404,6.0,207
tt4911940,7.0,9274
tt4911996,6.5,5395
tt4912452,5.5,810
tt4912622,7.0,347
tt4912910,7.7,308626
tt4913966,5.3,45265
tt4914552,6.9,96
tt4914580,7.1,9268
tt4915318,4.2,2185
tt4915538,3.9,51
tt4915624,5.2,25
tt4915672,4.5,4076
tt4916048,6.7,330
tt4916056,7.9,17
tt4916176,5.9,541
tt4916630,7.6,56824
tt4916744,5.3,404
tt4917224,4.3,3730
tt4917384,5.5,784
tt4917564,5.8,92
tt4917622,6.3,274
tt4917700,5.2,536
tt4919014,6.8,17
tt4919066,5.6,258
tt4919484,6.7,7213
tt4920094,6.2,70
tt4920258,6.7,52
tt4920272,7.1,19
tt4920274,7.5,3864
tt4920312,5.9,125
tt4920360,6.6,1333
tt4920450,7.0,451
tt4920960,7.6,488
tt4921370,2.1,923
tt4922028,5.6,345
tt4922674,5.9,2414
tt4922678,5.0,158
tt4922692,6.5,5892
tt4922810,7.1,296
tt4922946,5.6,43
tt4923042,6.9,354
tt4923050,5.2,17
tt4923200,6.3,320
tt4923452,6.4,29
tt4923772,6.1,91
tt4923846,5.8,1323
tt4924624,6.7,1160
tt4924686,6.7,223
tt4924942,6.4,14822
tt4925292,7.4,261402
tt4925340,5.7,1315
tt4926320,5.6,36
tt4926530,5.6,13
tt4926538,4.9,1475
tt4926822,6.2,1047
tt4927574,6.4,2938
tt4928412,6.2,92
tt4928620,8.4,4315
tt4928704,5.6,207
tt4929038,6.3,3170
tt4929364,7.7,80
tt4930000,7.3,493
tt4930176,6.2,160
tt4930814,5.7,1045
tt4931948,6.2,24
tt4932154,7.2,5683
tt4932286,6.0,195
tt4932388,6.1,1121
tt4932436,1.2,428
tt4932514,7.7,8
tt4932720,8.6,146
tt4933238,4.0,306
tt4933914,4.0,324
tt4934408,4.3,23
tt4934506,7.1,81
tt4934870,6.5,671
tt4934886,5.2,128
tt4934950,8.2,33383
tt4935084,6.6,292
tt4935110,6.2,498
tt4935158,6.1,5547
tt4935282,6.1,391
tt4935334,5.9,18068
tt4935372,6.4,18344
tt4935418,5.8,10174
tt4935446,7.0,2273
tt4935462,7.5,4268
tt4935746,5.7,627
tt4935794,8.2,168
tt4935860,7.4,66
tt4935898,6.5,112
tt4935910,7.6,17
tt4936048,8.6,12
tt4936064,7.2,623
tt4936122,6.7,329
tt4936176,5.8,7081
tt4936300,5.9,204
tt4936398,7.2,168
tt4936450,7.3,13118
tt4937114,4.5,5336
tt4937126,7.7,276
tt4937156,7.2,647
tt4937178,7.3,57
tt4937208,6.0,279
tt4937514,1.0,412
tt4937564,4.5,1864
tt4937812,7.0,2142
tt4937928,6.5,49
tt4938050,6.3,313
tt4938156,5.7,81
tt4938662,4.7,75
tt4938790,6.4,829
tt4938820,5.9,255
tt4938830,6.3,41
tt4938858,5.0,63
tt4938930,5.0,99
tt4939066,6.2,5294
tt4939384,6.1,82
tt4939436,7.6,585
tt4939496,6.1,41
tt4939866,6.3,186
tt4940336,3.3,1545
tt4940370,6.3,5706
tt4940416,5.8,3490
tt4940456,4.6,1799
tt4940612,6.4,27
tt4940780,6.8,931
tt4940952,5.3,70
tt4941196,7.0,6
tt4941722,5.4,131
tt4941734,5.4,42
tt4942270,5.1,760
tt4942404,4.5,71
tt4942694,3.7,169
tt4943218,5.1,1851
tt4943322,6.5,25181
tt4943558,6.5,652
tt4943594,6.9,772
tt4943706,5.8,404
tt4943820,7.0,191
tt4944352,7.5,2027
tt4944460,7.1,476
tt4944506,6.8,482
tt4944596,7.1,10141
tt4944658,6.8,3724
tt4944906,6.1,273
tt4944924,6.6,649
tt4944932,5.8,229
tt4945424,8.2,5
tt4945528,6.2,192
tt4945640,4.8,41
tt4946006,5.2,152
tt4946602,6.1,316
tt4947084,6.9,1930
tt4947672,6.3,109
tt4948040,6.0,949
tt4948452,6.8,4100
tt4948632,7.3,1584
tt4948838,5.3,902
tt4948920,7.0,24
tt4949088,6.8,324
tt4949100,6.7,628
tt4949112,5.8,2562
tt4949288,7.2,286
tt4949290,3.8,1735
tt4949324,6.8,1660
tt4949412,4.9,139
tt4949628,6.1,46
tt4949698,3.5,110
tt4950110,6.0,3509
tt4950158,5.9,76
tt4950192,6.6,495
tt4950362,6.0,48
tt4951834,3.2,307
tt4951924,6.1,57
tt4951982,6.6,17192
tt4952044,5.7,614
tt4952054,4.8,362
tt4952376,7.4,74
tt4952502,7.3,90
tt4952774,5.7,15
tt4953038,4.2,97
tt4953610,3.6,447
tt4954522,7.0,66750
tt4954564,6.6,206
tt4954580,5.5,29
tt4954660,7.0,1666
tt4954924,5.9,9
tt4954968,1.0,430
tt4954974,8.1,10
tt4955012,6.8,348
tt4955162,6.1,837
tt4955338,6.9,184
tt4955566,5.9,4901
tt4955826,7.0,125
tt4956160,4.4,108
tt4956270,5.6,119
tt4956376,7.2,365
tt4956378,6.7,154
tt4956420,7.4,119
tt4956984,5.9,2223
tt4956994,5.2,33
tt4957352,6.8,84
tt4957438,5.9,13
tt4957446,7.5,809
tt4957492,7.0,30
tt4957512,6.1,35
tt4957538,6.4,1042
tt4957650,8.2,77
tt4957736,8.2,103
tt4957780,5.6,14
tt4958390,6.2,539
tt4958426,7.3,557
tt4958448,6.9,5273
tt4958468,6.9,1211
tt4958666,5.1,903
tt4958928,5.6,82
tt4959326,5.5,736
tt4959358,5.4,158
tt4959436,6.4,148
tt4959440,4.4,757
tt4959548,5.1,1012
tt4960242,6.2,859
tt4960276,6.7,19
tt4960576,5.6,409
tt4960754,5.6,171
tt4960934,6.0,2400
tt4961016,6.3,78
tt4961322,6.1,805
tt4961334,6.8,1923
tt4961380,4.7,11788
tt4961542,6.9,39
tt4963830,5.0,496
tt4963900,6.5,41
tt4964310,7.3,5410
tt4964580,4.3,226
tt4964598,7.7,2525
tt4964646,8.3,23
tt4964772,6.3,2219
tt4964788,6.9,32385
tt4964962,6.4,13
tt4965092,3.6,6
tt4966270,8.5,78
tt4966278,6.0,267
tt4966532,6.1,4718
tt4966558,6.1,9
tt4966878,6.2,215
tt4967094,7.4,4959
tt4967126,6.9,104
tt4967220,6.4,866
tt4967450,3.0,102
tt4967570,6.8,11
tt4967874,4.4,18
tt4967920,5.5,2691
tt4968022,6.0,71
tt4968546,6.8,10
tt4968758,5.6,9
tt4968908,7.8,12
tt4969044,7.1,7207
tt4969672,2.9,798
tt4969816,5.6,79
tt4970038,5.6,678
tt4970324,7.1,106
tt4970552,6.6,671
tt4971258,4.5,406
tt4971344,6.9,60120
tt4971346,4.0,258
tt4971382,5.4,66
tt4971408,4.8,8075
tt4971480,5.7,161
tt4971484,7.5,228
tt4971758,6.4,97
tt4971824,7.1,1366
tt4971830,6.3,286
tt4972062,6.7,17329
tt4972582,7.3,456413
tt4972904,6.8,828
tt4973092,8.6,9
tt4973112,8.3,3433
tt4973154,6.4,68
tt4973806,5.5,70
tt4974192,4.7,284
tt4974230,6.4,396
tt4974356,3.7,648
